timestamp,Sda states :: get_FCCH:FSO1_LAPC_RPT_FS_STATE,Sda states :: get_FCCH:FSO1_LAPC_RPT_FS_FAST,Sda states :: get_mode:OH1_MODE,Sda states :: get_preamble:PREAMBLE_SYNC,Sda states :: get_sda:OH1_SDA_STATE,Sda states :: get_tracking_mode:OH1_FTC_FINE_TRACKING_MODE,Tracking sensor beam incidence :: A:OH1_TS_BEAM_INCIDENCE_X,Tracking sensor beam incidence :: A:OH1_TS_BEAM_INCIDENCE_Y,Tracking sensor beam incidence :: B:OH1_TS_SUM,Mean OH temperatures :: OH1_BASE_TEMP_1,Mean OH temperatures :: OH1_BASE_TEMP_2,Mean OH temperatures :: OH1_BASE_TEMP_3,Mean OH temperatures :: OH1_FPA_TEMP,Mean OH temperatures :: OH1_PAA_TEMP,Mean OH temperatures :: OH1_OPTICS_TEMP_1,Mean OH temperatures :: OH1_OPTICS_TEMP_2,Mean OH temperatures :: OH1_OPTICS_TEMP_3,Tx/Rx Alignment Report :: TIME,Tx/Rx Alignment Report :: OFFSET_TILT,Tx/Rx Alignment Report :: OFFSET_TIP,Tx/Rx Alignment Report :: STATUS,Tx/Rx Alignment Report :: EDID,PAT CONFIGURATION :: FSO1_TX_CH,PAT CONFIGURATION :: FSO1_RX_CH,PAT CONFIGURATION :: FSO1_TX_TONE_MI,PAT CONFIGURATION :: FSO1_PL_RATE,PAT CONFIGURATION :: FSO1_TX_TONE_FREQ,PAT CONFIGURATION :: FSO1_ENCODING,PAT CONFIGURATION :: FSO1_SIGNAL_RATE,PAT CONFIGURATION :: FSO1_TX_ENABLE,PAT CONFIGURATION :: FSO1_RX_ENABLE,CPA Pointing :: OH1_AZIMUTH,CPA Pointing :: OH1_ELEVATION,CPA Pointing :: OH1_AZIMUTH_STD,CPA Pointing :: OH1_ELEVATION_STD,Received power evolution :: A:OH1_TS_SUM_RMS,Received power evolution :: B:OH1_TS_SUM_RAW,Line of Sight predicted VS actual :: OH1_PRED_AZ_EL_p0,Line of Sight predicted VS actual :: OH1_PRED_AZ_EL_p1,Line of Sight predicted VS actual :: OH1_LOS_AZ_EL_p0,Line of Sight predicted VS actual :: OH1_LOS_AZ_EL_p1,Velocities :: bus_vel_ecef_m_per_s_x,Velocities :: bus_vel_ecef_m_per_s_y,Velocities :: bus_vel_ecef_m_per_s_z,Fast steering mirrors evolution :: OH1_FPA_TIP,Fast steering mirrors evolution :: OH1_FPA_TILT,Fast steering mirrors evolution :: OH1_PAA_TIP,Fast steering mirrors evolution :: OH1_PAA_TILT,Fast steering mirrors evolution :: OH1_TS_BEAM_INCIDENCE_X,Fast steering mirrors evolution :: OH1_TS_BEAM_INCIDENCE_Y,Mean power per quadrant :: OH1_TS_QUAD_A,Mean power per quadrant :: OH1_TS_QUAD_B,Mean power per quadrant :: OH1_TS_QUAD_C,Mean power per quadrant :: OH1_TS_QUAD_D,Mean power per quadrant :: OH1_TS_QUAD_E,Mean power per quadrant :: OH1_TS_QUAD_F,Mean power per quadrant :: OH1_TS_QUAD_G,Mean power per quadrant :: OH1_TS_QUAD_H,Fine Pointing Assembly movement :: OH1_FPA_TIP,Fine Pointing Assembly movement :: OH1_FPA_TILT,Point Ahead Assembly movement :: OH1_PAA_TIP,Point Ahead Assembly movement :: OH1_PAA_TILT,Tracking sensor beam incidence estimation :: OH1_TS_BEAM_INCIDENCE_X,Tracking sensor beam incidence estimation :: OH1_TS_BEAM_INCIDENCE_Y,LOS actual - predicted evolution :: OH1_LOS_AZ_EL_p0,LOS actual - predicted evolution :: OH1_LOS_AZ_EL_p1,LOS actual - predicted evolution :: OH1_PRED_AZ_EL_p0,LOS actual - predicted evolution :: OH1_PRED_AZ_EL_p1,Coarse Pointing Assembly motion :: OH1_AZIMUTH,Coarse Pointing Assembly motion :: OH1_ELEVATION,EDFA Power reports :: OH1_EDFA_BOOSTER_IN,EDFA Power reports :: OH1_EDFA_BOOSTER_OUT,EDFA Power reports :: OH1_EDFA_PREAMP_OUT,LET counters  :: TOTAL_FRAME_COUNTER,LET counters  :: CRC_ERRORS,LET counters  :: SYNC_LOSS,LET counters  :: FR_PACKETS,LET counters  :: DF_PACKETS,LET counters  :: FR_DATA_FRAMES,LET counters  :: DF_DATA_FRAME,LET counters  :: FR_IDLE_FRAMES,LET counters  :: DF_IDLE_FRAME,Fast Control Channel (FCCH) from counter Terminal :: FSO1_LAPC_RPT_PL_BLER,Fast Control Channel (FCCH) from counter Terminal :: OH1_LAPC_RPT_PIF_MEAN,Fast Control Channel (FCCH) from counter Terminal :: OH1_LAPC_RPT_PIF_SDEV,Fast Control Channel (FCCH) from counter Terminal :: FSO1_LAPC_RPT_FS_LOSS,Fast Control Channel (FCCH) from counter Terminal :: OH1_LAPC_RPT_RSSI_FAST,Bus body rate :: bus_body_rate_rad_per_s_x,Bus body rate :: bus_body_rate_rad_per_s_y,Bus body rate :: bus_body_rate_rad_per_s_z,Quaternions ECI to body :: bus_quat_eci_to_body_scalar,Quaternions ECI to body :: bus_quat_eci_to_body_x,Quaternions ECI to body :: bus_quat_eci_to_body_y,Quaternions ECI to body :: bus_quat_eci_to_body_z,ECEF position :: bus_pos_ecef_m_x,ECEF position :: bus_pos_ecef_m_y,ECEF position :: bus_pos_ecef_m_z,GPS time :: bus_gps_time_weeks,GPS time :: bus_gps_time_time_of_week_ms,Mynaric commanding :: mynaric_commands_queued,Mynaric commanding :: mynaric_commands_removed,Mynaric commanding :: mynaric_commands_sent,Terminal power consumption :: mynaric_power_current_i,Terminal power consumption :: mynaric_power_voltage_v,Terminal temps :: mynaric_thermal_occ_temp_C,Terminal temps :: mynaric_thermal_oh_temp_C,CPA Header time - SES received time :: sequence,CPA Header time - SES received time :: received_time
2026-09-02 13:35:04.323000+00:00,Not locked,Not locked,,,Fine Acquisition,Hold,15.2294921875,-47.87060546875,0.4896000027656555,,,,,,,,,,,,,,,,,,,,,,,-49.86640548706055,43.62024688720703,0.04812845215201378,0.02595498599112034,0.4896000027656555,,,,,,,,,-839.0,382.0,3716.0,1845.0,15.2294921875,-47.87060546875,0.06120000034570694,0.13770000636577606,0.09180000424385071,0.045900002121925354,0.0,0.15299999713897705,0.0,0.0,-839.0,382.0,3716.0,1845.0,15.2294921875,-47.87060546875,,,,,-49.86640548706055,43.62024688720703,,,,,,,,,,,,,0.0,200.0,40.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,10189.0,1788356788.213676
2026-09-02 13:35:04.428000+00:00,Not locked,Not locked,,,Fine Acquisition,Hold,43.536865234375,-3.3876953125,1.5299999713897705,,,,,,,,,,,,,,,,,,,,,,,-49.90238571166992,43.644771575927734,0.04812845215201378,0.02595498599112034,1.5299999713897705,,,,,,,,,-625.0,146.0,3721.0,1859.0,43.536865234375,-3.3876953125,0.15299999713897705,0.18360000848770142,0.413100004196167,0.47429999709129333,0.0,0.15299999713897705,0.15299999713897705,0.0,-625.0,146.0,3721.0,1859.0,43.536865234375,-3.3876953125,,,,,-49.90238571166992,43.644771575927734,,,,,,,,,,,,,0.0,200.0,40.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,10194.0,1788356788.225871
2026-09-02 13:35:04.533000+00:00,Not locked,Not locked,,,Fine Acquisition,Track,29.802978515625,25.6064453125,1.4840999841690063,,,,,,,,,,,,,,,,,,,,,,,-49.93871307373047,43.67307662963867,0.04812845215201378,0.02595498599112034,1.4840999841690063,,,,,,,,,589.0,153.0,3701.0,1817.0,29.802978515625,25.6064453125,0.13770000636577606,0.13770000636577606,0.26010000705718994,0.4896000027656555,0.3059999942779541,0.15299999713897705,0.0,0.0,589.0,153.0,3701.0,1817.0,29.802978515625,25.6064453125,,,,,-49.93871307373047,43.67307662963867,,,,,,,,,,,,,0.0,200.0,40.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,10199.0,1788356788.244536
2026-09-02 13:35:04.638000+00:00,Not locked,Not locked,,,Fine Acquisition,Hold,42.316162109375,-12.009521484375,0.45899999141693115,,,,,,,,,,,,,,,,,,,,,,,-49.97761535644531,43.694332122802734,0.04812845215201378,0.02641335316002369,0.45899999141693115,,,,,,,,,-256.0,-633.0,3715.0,1806.0,42.316162109375,-12.009521484375,0.06120000034570694,0.09180000424385071,0.07649999856948853,0.07649999856948853,0.15299999713897705,0.0,0.0,0.0,-256.0,-633.0,3715.0,1806.0,42.316162109375,-12.009521484375,,,,,-49.97761535644531,43.694332122802734,,,,,,,,,,,,,0.0,200.0,40.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,10204.0,1788356788.257941
2026-09-02 13:35:04.734000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-02 13:35:04.743000+00:00,Not locked,Not locked,,,Fine Acquisition,Track,29.344970703125,-34.8994140625,1.2239999771118164,,,,,,,,,,,,,,,,,,,,,,,-50.01554489135742,43.715301513671875,0.04812845215201378,0.02641335316002369,1.2239999771118164,,,,,,,,,-38.0,-933.0,3713.0,1832.0,29.344970703125,-34.8994140625,0.15299999713897705,0.13770000636577606,0.18360000848770142,0.2906999886035919,0.0,0.15299999713897705,0.15299999713897705,0.15299999713897705,-38.0,-933.0,3713.0,1832.0,29.344970703125,-34.8994140625,,,,,-50.01554489135742,43.715301513671875,,,,,,,,,,,,,0.0,200.0,40.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,10209.0,1788356788.271459
2026-09-02 13:35:04.835000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6364.0,0.0,5908.0,2.9373999,28.723122,,,,
2026-09-02 13:35:04.837000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4990.21,-2290.7537,5319.5693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1993009e-06,0.0010711877,-0.00018228729,0.9236778,-0.042342328,0.36972877,0.09125257,4994825.205020789,489864.154351689,4884320.996635823,2434.0,308122760.0,,,,,,,,,
2026-09-02 13:35:04.848000+00:00,Not locked,Not locked,,,Fine Acquisition,Hold,69.097412109375,32.015625,1.3004999160766602,,,,,,,,,,,,,,,,,,,,,,,-50.05118179321289,43.734153747558594,0.04812845215201378,0.02641335316002369,1.3004999160766602,,,,,,,,,-503.0,-1540.0,3719.0,1793.0,69.097412109375,32.015625,0.1988999992609024,0.413100004196167,0.2906999886035919,0.24480000138282776,0.0,0.0,0.15299999713897705,0.0,-503.0,-1540.0,3719.0,1793.0,69.097412109375,32.015625,,,,,-50.05118179321289,43.734153747558594,,,,,,,,,,,,,0.0,200.0,40.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,10214.0,1788356788.284766
2026-09-02 13:35:04.953000+00:00,Not locked,Not locked,,,Fine Acquisition,Hold,925.64111328125,193.39013671875,1.805400013923645,,,,,,,,,,,,,,,,,,,,,,,-50.08980178833008,43.75455093383789,0.04812845215201378,0.02641335316002369,1.805400013923645,,,,,,,,,-244.0,-452.0,3764.0,1866.0,925.64111328125,193.39013671875,0.26010000705718994,0.18360000848770142,0.3212999999523163,0.5813999772071838,0.15299999713897705,0.15299999713897705,0.15299999713897705,0.0,-244.0,-452.0,3764.0,1866.0,925.64111328125,193.39013671875,,,,,-50.08980178833008,43.75455093383789,,,,,,,,,,,,,0.0,200.0,40.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,10219.0,1788356788.29734
2026-09-02 13:35:05.057000+00:00,Not locked,Not locked,,,Communication,Hold,44.147216796875,-31.847412109375,0.27539998292922974,,,,,,,,,,,,,,,,,,,,,,,-50.12818908691406,43.77540588378906,0.05162349343299866,0.02641335316002369,0.27539998292922974,,,,,,,,,-261.0,-513.0,3741.0,1825.0,44.147216796875,-31.847412109375,0.015300000086426735,0.045900002121925354,0.045900002121925354,0.015300000086426735,0.15299999713897705,0.0,0.0,0.0,-261.0,-513.0,3741.0,1825.0,44.147216796875,-31.847412109375,,,,,-50.12818908691406,43.77540588378906,,,,,,,,,,,,,0.0,200.0,40.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,10224.0,1788356788.311453
2026-09-02 13:35:05.163000+00:00,Not locked,Not locked,,,Fine Acquisition,Hold,60.704345703125,-22.615234375,0.7038000226020813,,,,,,,,,,,,,,,,,,,,,,,-50.162166595458984,43.795745849609375,0.05162349343299866,0.02641335316002369,0.7038000226020813,,,,,,,,,-155.0,-530.0,3681.0,1853.0,60.704345703125,-22.615234375,0.09180000424385071,0.045900002121925354,0.07649999856948853,0.18360000848770142,0.15299999713897705,0.0,0.15299999713897705,0.0,-155.0,-530.0,3681.0,1853.0,60.704345703125,-22.615234375,,,,,-50.162166595458984,43.795745849609375,,,,,,,,,,,,,0.0,200.0,40.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,10230.0,1788356788.326392
2026-09-02 13:35:05.268000+00:00,Not locked,Not locked,,,Fine Acquisition,Hold,-6.8974609375,-3.998046875,1.3005000352859497,,,,,,,,,,,,,,,,,,,,,,,-50.17826461791992,43.809383392333984,0.05162349343299866,0.02641335316002369,1.3005000352859497,,,,,,,,,1222.0,1422.0,3413.0,1906.0,-6.8974609375,-3.998046875,0.15299999713897705,0.15299999713897705,0.1988999992609024,0.33660000562667847,0.15299999713897705,0.15299999713897705,0.15299999713897705,0.0,1222.0,1422.0,3413.0,1906.0,-6.8974609375,-3.998046875,,,,,-50.17826461791992,43.809383392333984,,,,,,,,,,,,,0.0,200.0,40.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,10235.0,1788356788.338484
2026-09-02 13:35:05.293000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2744.63232421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-02 13:35:05.303000+00:00,,,,Not Synced,,,,,,,,,,,,,,,,,,,1553.33,1536.61,0.0,9216.0,Reserved,Manchester,2500.0,Enabled,Enabled,,,,,,,-51.2219352722168,44.950111389160156,-50.98444747924805,44.665382385253906,,,,,,,,,,,,,,,,,,,,,,,,-50.98444747924805,44.665382385253906,-51.2219352722168,44.950111389160156,,,1.2609968185424805,32.72922897338867,-10.234603881835938,3464077.0,804727.0,8728.0,0.0,0.0,0.0,0.0,60457433.0,3456217.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-02 13:35:05.373000+00:00,Not locked,Not locked,,,Fine Acquisition,Hold,678.42919921875,-1311.322265625,0.36720001697540283,,,,,,,,,,,,,,,,,,,,,,,-50.21928787231445,43.83069610595703,0.05162349343299866,0.02641335316002369,0.36720001697540283,,,,,,,,,781.0,1217.0,3237.0,1901.0,678.42919921875,-1311.322265625,0.045900002121925354,0.06120000034570694,0.12240000069141388,0.13770000636577606,0.0,0.0,0.0,0.0,781.0,1217.0,3237.0,1901.0,678.42919921875,-1311.322265625,,,,,-50.21928787231445,43.83069610595703,,,,,,,,,,,,,0.0,200.0,40.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,10247.0,1788356788.366834
2026-09-02 13:35:05.478000+00:00,Not locked,Not locked,,,Fine Acquisition,Hold,-2.54833984375,-15.519287109375,0.8414999842643738,,,,,,,,,,,,,,,,,,,,,,,-50.25910949707031,43.85166549682617,0.05162349343299866,0.02641335316002369,0.8414999842643738,,,,,,,,,736.0,988.0,3228.0,1927.0,-2.54833984375,-15.519287109375,0.15299999713897705,0.12240000069141388,0.15299999713897705,0.26010000705718994,0.0,0.0,0.0,0.15299999713897705,736.0,988.0,3228.0,1927.0,-2.54833984375,-15.519287109375,,,,,-50.25910949707031,43.85166549682617,,,,,,,,,,,,,0.0,200.0,40.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,10252.0,1788356788.379217
2026-09-02 13:35:05.583000+00:00,Not locked,Not locked,,,Communication,Hold,-7.27880859375,-7.965576171875,0.9485999941825867,,,,,,,,,,,,,,,,,,,,,,,-50.2967529296875,43.87263488769531,0.05162349343299866,0.02641335316002369,0.9485999941825867,,,,,,,,,710.0,862.0,3234.0,1957.0,-7.27880859375,-7.965576171875,0.12240000069141388,0.13770000636577606,0.12240000069141388,0.1071000024676323,0.15299999713897705,0.15299999713897705,0.15299999713897705,0.0,710.0,862.0,3234.0,1957.0,-7.27880859375,-7.965576171875,,,,,-50.2967529296875,43.87263488769531,,,,,,,,,,,,,0.0,200.0,40.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,10257.0,1788356788.391414
2026-09-02 13:35:05.688000+00:00,Not locked,Not locked,,,Fine Acquisition,Track,1802.63330078125,-1576.0069580078125,4.2074995040893555,,,,,,,,,,,,,,,,,,,,,,,-50.33811950683594,43.893436431884766,0.05162349343299866,0.027100902050733566,4.2074995040893555,,,,,,,,,803.0,846.0,3187.0,1947.0,1802.63330078125,-1576.0069580078125,0.045900002121925354,0.07649999856948853,1.2851999998092651,2.34089994430542,0.15299999713897705,0.0,0.15299999713897705,0.15299999713897705,803.0,846.0,3187.0,1947.0,1802.63330078125,-1576.0069580078125,,,,,-50.33811950683594,43.893436431884766,,,,,,,,,,,,,0.0,200.0,40.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,10262.0,1788356788.403328
2026-09-02 13:35:05.734000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-02 13:35:05.793000+00:00,Not locked,Not locked,,,Fine Acquisition,Hold,-2.01416015625,-2.471923828125,0.7497000098228455,,,,,,,,,,,,,,,,,,,,,,,-50.376739501953125,43.91429138183594,0.05162349343299866,0.027100902050733566,0.7497000098228455,,,,,,,,,768.0,825.0,3184.0,1924.0,-2.01416015625,-2.471923828125,0.1071000024676323,0.12240000069141388,0.07649999856948853,0.13770000636577606,0.15299999713897705,0.0,0.15299999713897705,0.0,768.0,825.0,3184.0,1924.0,-2.01416015625,-2.471923828125,,,,,-50.376739501953125,43.91429138183594,,,,,,,,,,,,,0.0,200.0,40.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,10267.0,1788356788.415389
2026-09-02 13:35:05.835000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6364.0,0.0,5909.0,2.9408197,28.723122,,,,
2026-09-02 13:35:05.837000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4996.2812,-2290.58,5313.9023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3872035e-06,0.0010746887,-0.00019024232,0.9234906,-0.042426933,0.37021607,0.091132455,4989831.865400508,487573.7405529382,4889638.238543294,2434.0,308123760.0,,,,,,,,,
2026-09-02 13:35:05.897000+00:00,Not locked,Not locked,,,Fine Acquisition,Hold,-925.930908203125,441.822998046875,0.5202000141143799,,,,,,,,,,,,,,,,,,,,,,,-50.41489791870117,43.93531799316406,0.05162349343299866,0.027100902050733566,0.5202000141143799,,,,,,,,,756.0,816.0,3185.0,1967.0,-925.930908203125,441.822998046875,0.03060000017285347,0.06120000034570694,0.06120000034570694,0.06120000034570694,0.0,0.15299999713897705,0.0,0.15299999713897705,756.0,816.0,3185.0,1967.0,-925.930908203125,441.822998046875,,,,,-50.41489791870117,43.93531799316406,,,,,,,,,,,,,0.0,200.0,40.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,10272.0,1788356788.43563
2026-09-02 13:35:06.003000+00:00,Not locked,Not locked,,,Fine Acquisition,Track,-901.4385986328125,-443.0283203125,1.5606000423431396,,,,,,,,,,,,,,,,,,,,,,,-50.452598571777344,43.95651626586914,0.05162349343299866,0.027100902050733566,1.5606000423431396,,,,,,,,,362.0,612.0,3231.0,1939.0,-901.4385986328125,-443.0283203125,0.24480000138282776,0.24480000138282776,0.24480000138282776,0.36720001697540283,0.15299999713897705,0.0,0.15299999713897705,0.15299999713897705,362.0,612.0,3231.0,1939.0,-901.4385986328125,-443.0283203125,,,,,-50.452598571777344,43.95651626586914,,,,,,,,,,,,,0.0,200.0,40.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,10277.0,1788356788.447959
2026-09-02 13:35:06.108000+00:00,Not locked,Not locked,,,Fine Acquisition,Hold,48.801513671875,-70.684326171875,0.5967000126838684,,,,,,,,,,,,,,,,,,,,,,,-50.49688720703125,43.97737121582031,0.05374343693256378,0.027100902050733566,0.5967000126838684,,,,,,,,,282.0,159.0,3231.0,1938.0,48.801513671875,-70.684326171875,0.13770000636577606,0.015300000086426735,0.06120000034570694,0.22949999570846558,0.15299999713897705,0.0,0.0,0.0,282.0,159.0,3231.0,1938.0,48.801513671875,-70.684326171875,,,,,-50.49688720703125,43.97737121582031,,,,,,,,,,,,,0.0,200.0,40.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,10282.0,1788356788.460023
2026-09-02 13:35:06.213000+00:00,Not locked,Not locked,,,Fine Acquisition,Hold,26.903564453125,-19.94482421875,0.6425999999046326,,,,,,,,,,,,,,,,,,,,,,,-50.52845764160156,43.99662399291992,0.05374343693256378,0.027100902050733566,0.6425999999046326,,,,,,,,,37.0,401.0,3182.0,1922.0,26.903564453125,-19.94482421875,0.1071000024676323,0.03060000017285347,0.03060000017285347,0.16830000281333923,0.15299999713897705,0.0,0.0,0.15299999713897705,37.0,401.0,3182.0,1922.0,26.903564453125,-19.94482421875,,,,,-50.52845764160156,43.99662399291992,,,,,,,,,,,,,0.0,200.0,40.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,10287.0,1788356788.471776
2026-09-02 13:35:06.297000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2826.572021484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-02 13:35:06.308000+00:00,,,,Not Synced,,,,,,,,,,,,,,,,,,,1553.33,1536.61,0.0,9216.0,Reserved,Manchester,2500.0,Enabled,Enabled,,,,,,,-51.580322265625,45.148155212402344,-51.352054595947266,44.864540100097656,,,,,,,,,,,,,,,,,,,,,,,,-51.352054595947266,44.864540100097656,-51.580322265625,45.148155212402344,,,1.2609968185424805,32.72922897338867,-10.52785873413086,3469687.0,806953.0,8768.0,0.0,0.0,0.0,0.0,60524383.0,3463210.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-02 13:35:06.318000+00:00,Not locked,Not locked,,,Communication,Track,27.513916015625,-24.3701171875,0.7344000339508057,,,,,,,,,,,,,,,,,,,,,,,-50.56558609008789,44.018856048583984,0.05374343693256378,0.027100902050733566,0.7344000339508057,,,,,,,,,901.0,667.0,3214.0,1933.0,27.513916015625,-24.3701171875,0.07649999856948853,0.045900002121925354,0.16830000281333923,0.2906999886035919,0.0,0.0,0.0,0.15299999713897705,901.0,667.0,3214.0,1933.0,27.513916015625,-24.3701171875,,,,,-50.56558609008789,44.018856048583984,,,,,,,,,,,,,0.0,200.0,40.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,10299.0,1788356788.50285
2026-09-02 13:35:06.423000+00:00,Not locked,Not locked,,,Fine Acquisition,Hold,1129.05712890625,329.585693359375,1.9889999628067017,,,,,,,,,,,,,,,,,,,,,,,-50.609073638916016,44.0395393371582,0.05374343693256378,0.027100902050733566,1.9889999628067017,,,,,,,,,471.0,212.0,3224.0,1915.0,1129.05712890625,329.585693359375,0.24480000138282776,0.35190001130104065,0.5813999772071838,0.6578999757766724,0.0,0.0,0.0,0.15299999713897705,471.0,212.0,3224.0,1915.0,1129.05712890625,329.585693359375,,,,,-50.609073638916016,44.0395393371582,,,,,,,,,,,,,0.0,200.0,40.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,10304.0,1788356788.514826
2026-09-02 13:35:06.528000+00:00,Not locked,Not locked,,,Fine Acquisition,Hold,176.680419921875,810.275634765625,0.6578999757766724,,,,,,,,,,,,,,,,,,,,,,,-50.646888732910156,44.060279846191406,0.05374343693256378,0.027100902050733566,0.6578999757766724,,,,,,,,,483.0,218.0,3238.0,1982.0,176.680419921875,810.275634765625,0.015300000086426735,0.015300000086426735,0.09180000424385071,0.22949999570846558,0.0,0.15299999713897705,0.15299999713897705,0.0,483.0,218.0,3238.0,1982.0,176.680419921875,810.275634765625,,,,,-50.646888732910156,44.060279846191406,,,,,,,,,,,,,0.0,200.0,40.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,10309.0,1788356788.530467
2026-09-02 13:35:06.633000+00:00,Not locked,Not locked,,,Fine Acquisition,Track,39.6455078125,-27.956298828125,1.1627999544143677,,,,,,,,,,,,,,,,,,,,,,,-50.68659210205078,44.08124923706055,0.05374343693256378,0.028705183416604996,1.1627999544143677,,,,,,,,,598.0,277.0,3234.0,1919.0,39.6455078125,-27.956298828125,0.18360000848770142,0.1988999992609024,0.3059999942779541,0.3212999999523163,0.0,0.0,0.0,0.15299999713897705,598.0,277.0,3234.0,1919.0,39.6455078125,-27.956298828125,,,,,-50.68659210205078,44.08124923706055,,,,,,,,,,,,,0.0,200.0,40.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,10314.0,1788356788.542797
2026-09-02 13:35:06.734000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-02 13:35:06.737000+00:00,Not locked,Not locked,,,Communication,Track,43.002685546875,-7.355224609375,2.2185001373291016,,,,,,,,,,,,,,,,,,,,,,,-50.727386474609375,44.101417541503906,0.05374343693256378,0.028705183416604996,2.2185001373291016,,,,,,,,,286.0,143.0,3240.0,1950.0,43.002685546875,-7.355224609375,0.18360000848770142,0.36720001697540283,0.5967000126838684,0.6119999885559082,0.15299999713897705,0.15299999713897705,0.15299999713897705,0.0,286.0,143.0,3240.0,1950.0,43.002685546875,-7.355224609375,,,,,-50.727386474609375,44.101417541503906,,,,,,,,,,,,,0.0,200.0,40.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,10319.0,1788356788.56113
2026-09-02 13:35:06.835000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6364.0,0.0,5910.0,2.9529798,28.715233,,,,
2026-09-02 13:35:06.837000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5002.337,-2290.4106,5308.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.531673e-06,0.0010669212,-0.00019496947,0.9233116,-0.042498626,0.37068117,0.09102194,4984832.838663904,485283.33385208395,4894949.095025002,2434.0,308124760.0,,,,,,,,,
